id,name,genres,followers,popularity,mean_danceability,sd_danceability,mean_energy,sd_energy,mean_key,sd_key,mean_loudness,sd_loudness,mean_mode,sd_mode,mean_speechiness,sd_speechiness,mean_acousticness,sd_acousticness,mean_instrumentalness,sd_instrumentalness,mean_liveness,sd_liveness,mean_valence,sd_valence,mean_tempo,sd_tempo,mean_duration_ms,sd_duration_ms,mean_time_signature,sd_time_signature,mean_chorus_hit,sd_chorus_hit,mean_sections,sd_sections,mean_target,sd_target
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",9907667.0,88,0.6703333333,0.0873330789,0.771,0.0755777745,6.3333333333,3.559026084,-5.3308333333,0.8948035352,0.8333333333,0.4082482905,0.1042166667,0.071838859,0.190965,0.3352904457,4.115e-06,7.6741e-06,0.3385666667,0.1742513319,0.5808333333,0.1006685982,145.2218333333,15.9391686661,236055.5,50464.5961511632,4.1666666667,0.4082482905,45.480355,20.8855932983,10.1666666667,2.639444386,1.0,0.0
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",9223795.0,88,0.6206666667,0.1130174871,0.7442,0.0636858361,5.0666666667,4.5586129887,-4.7604666667,0.8012151367,0.4666666667,0.5163977795,0.1023533333,0.0840858818,0.0802373333,0.1368160571,5.633e-07,1.8481e-06,0.1830666667,0.0962351782,0.5936,0.1852992946,110.8303333333,19.9074227028,210245.5333333333,10832.2901672115,4.0,0.0,31.2884413333,9.7853612501,9.6666666667,1.3451854183,1.0,0.0
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,"['melodic rap', 'rap', 'trap']",5988689.0,88,0.8245,0.1011162697,0.5915,0.0077781746,9.0,1.4142135624,-7.578,1.2600642841,0.5,0.7071067812,0.17395,0.166947911,0.07585,0.0398101118,0.0,0.0,0.4935,0.4193143212,0.629,0.0183847763,96.984,28.2658864712,185911.5,15190.7749802306,4.0,0.0,67.19545,47.2136046326,7.0,2.8284271247,1.0,0.0
6fOMl44jA4Sp5b9PpYCkzz,NF,"['hip hop', 'pop rap', 'rap']",5312500.0,88,0.6173333333,0.0906660539,0.6876666667,0.0265015723,3.3333333333,2.8867513459,-5.3856666667,1.2077062281,0.3333333333,0.5773502692,0.1414333333,0.0901047354,0.2036666667,0.0945216025,0.0,0.0,0.1796666667,0.0660025252,0.2803333333,0.1593434446,113.6123333333,29.8225186283,220587.3333333333,17244.7517910039,4.0,0.0,42.3850333333,18.0702970843,10.6666666667,0.5773502692,1.0,0.0
7tYKF4w9nC0nq9CsPZTHyP,SZA,"['pop', 'pop rap', 'r&b']",5082658.0,88,0.5855,0.1393000359,0.5245,0.2241528496,7.0,1.4142135624,-8.3855,1.4417907268,0.5,0.7071067812,0.11505,0.0876105302,0.1855,0.0784888527,0.0,0.0,0.141,0.0212132034,0.2835,0.1732411614,90.5235,31.5829243817,251720.0,28944.7089810901,4.5,0.7071067812,37.07391,3.3737903008,10.0,1.4142135624,1.0,0.0
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"['houston rap', 'pop', 'pop rap', 'trap queen']",3963838.0,88,0.799,,0.699,,2.0,,-7.694,,1.0,,0.204,,0.00867,,0.0,,0.132,,0.627,,142.979,,214851.0,,4.0,,54.57579,,11.0,,1.0,
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,"['ohio hip hop', 'pop rap']",3370875.0,88,0.895,,0.839,,0.0,,-4.512,,1.0,,0.227,,0.217,,3e-06,,0.239,,0.756,,149.951,,286117.0,,4.0,,42.03733,,11.0,,1.0,
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,"['colombian pop', 'pop']",1698014.0,88,0.695,,0.687,,9.0,,-9.075,,1.0,,0.0728,,0.0024,,0.0181,,0.174,,0.786,,159.03,,225027.0,,4.0,,53.24196,,11.0,,0.0,
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,"['contemporary country', 'deep talent show']",1678738.0,88,0.614,,0.68,,6.0,,-4.58,,1.0,,0.0289,,0.369,,1.84e-06,,0.115,,0.707,,149.959,,234347.0,,4.0,,84.8676,,8.0,,1.0,
7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",21562562.0,87,0.685,0.1014067716,0.9155,0.0464793861,6.5,3.3166247904,-3.874,1.4739513787,0.25,0.5,0.0374,0.0055407581,0.034668,0.0404744112,0.0062171175,0.0083994461,0.2055,0.0782155142,0.597,0.3132464419,126.20975,4.1750052595,219809.75,10255.5215493899,4.0,0.0,95.896605,17.6757533096,7.25,1.2583057392,0.75,0.5
0EmeFodog0BfCgMzAIvKQp,Shakira,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",21454012.0,87,0.6956,0.1045064591,0.7183,0.0895954488,5.3,4.2439499421,-5.5008,1.2192219559,0.6,0.5163977795,0.06564,0.048905787,0.270028,0.3041200991,0.00170778,0.0043687439,0.11378,0.0646372751,0.5552,0.2152898821,132.3226,38.8190807356,219310.7,32261.0897661564,4.0,0.0,35.478633,11.7582412338,9.6,1.2649110641,0.9,0.316227766
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,"['k-pop', 'k-pop girl group']",20950428.0,87,0.738,,0.861,,2.0,,-4.141,,1.0,,0.237,,0.32,,0.00175,,0.325,,0.58,,131.974,,189052.0,,4.0,,15.44425,,12.0,,1.0,
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",18611017.0,87,0.5343529412,0.045330648,0.87,0.1504115188,4.7647058824,3.4736402333,-4.6566470588,1.2635508963,0.5882352941,0.5072996562,0.0619411765,0.0435292152,0.0428738235,0.0564871237,0.0007499824,0.0026111488,0.2383882353,0.2102128293,0.4074764706,0.1808358286,124.4707647059,22.584453526,220705.7647058823,51342.4229104566,4.0,0.0,43.9689405882,24.2336047271,8.7058823529,2.9104275004,1.0,0.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,"['dance pop', 'pop', 'post-teen pop']",18021998.0,87,0.6205,0.1108753053,0.778,0.0864291617,6.625,2.8489764244,-4.6164375,0.8917308988,0.6875,0.4787135539,0.04484375,0.0111098136,0.0369549062,0.0584589478,3.6944e-06,1.06863e-05,0.21440625,0.162285602,0.622875,0.1883446752,129.13775,21.1796593536,218440.0625,15655.4184974138,4.0,0.0,39.598023125,24.8312711743,9.0,1.8973665961,1.0,0.0
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",13067338.0,87,0.7632,0.1025783324,0.5172666667,0.1450563766,5.2,3.098386677,-8.6018,2.1129237428,0.6,0.5070925528,0.3171333333,0.145770792,0.27228,0.2027335838,4.08733e-05,0.0001099509,0.1774133333,0.1431160312,0.436,0.1709678332,120.7141333333,30.5863428507,223076.6,40828.3411244129,3.9333333333,0.2581988897,38.353478,15.1264333719,10.3333333333,1.8771812709,1.0,0.0
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",11481777.0,87,0.548,,0.532,,5.0,,-7.596,,1.0,,0.0323,,0.186,,0.000263,,0.217,,0.405,,85.03,,272394.0,,4.0,,20.09745,,14.0,,1.0,
1URnnhqYAYcrqrcwql10ft,21 Savage,"['atl hip hop', 'rap', 'trap']",9478827.0,87,0.8211666667,0.0798884639,0.6265,0.1711779776,6.5,3.0166206258,-6.6141666667,1.651055955,0.3333333333,0.5163977795,0.3041666667,0.1639285413,0.0568016667,0.0630289256,0.0002475067,0.0004993949,0.15535,0.0933098869,0.467,0.2028989896,135.364,35.1674864385,227564.3333333333,42817.4745292931,4.0,0.0,34.82347,10.6404292138,11.8333333333,3.4880749227,1.0,0.0
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",6126502.0,87,0.67305,0.170327386,0.77595,0.1462861201,6.5,3.2036163776,-5.33665,2.144822512,0.65,0.4893604849,0.315415,0.1221452641,0.1019505,0.1023064445,0.000278379,0.0008438447,0.229615,0.2255233966,0.61845,0.1528550999,109.24605,34.3567311668,241883.4,42545.2011610191,4.0,0.0,37.421712,17.0977389413,11.0,2.4494897428,1.0,0.0
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,"['melodic rap', 'rap', 'trap']",6061334.0,87,0.6985,0.1042832681,0.5485,0.0451848057,5.0,3.829708431,-8.40175,2.223732654,0.75,0.5,0.0556,0.0084170462,0.2193425,0.311751064,9.25e-07,1.0712e-06,0.1285,0.0423517021,0.2195,0.1671117391,95.2355,16.0468911319,159900.5,43360.9347108662,4.0,0.0,43.6905975,18.7139039009,7.75,3.4034296428,1.0,0.0
4LLpKhyESsyAXpc4laK94U,Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",5744628.0,87,0.58575,0.0481966458,0.76775,0.1584242721,4.25,3.9475730941,-6.514,1.3341016953,0.75,0.5,0.178925,0.1184503658,0.143,0.1544803116,0.0004675,0.000935,0.2245,0.1417921013,0.47575,0.3245359508,139.5285,29.618473115,220529.0,84157.4982319856,4.0,0.0,28.5441125,8.783127429,9.5,3.6968455021,1.0,0.0
0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,"['hip hop', 'ohio hip hop', 'rap']",4746873.0,87,0.871,,0.44,,11.0,,-6.25,,0.0,,0.0761,,0.499,,4.15e-06,,0.114,,0.799,,137.996,,221267.0,,4.0,,112.49452,,9.0,,1.0,
2cFrymmkijnjDg9SS92EPM,blackbear,"['electropop', 'pop', 'pop rap']",4084767.0,87,0.7615,0.0233345238,0.576,0.0240416306,7.0,1.4142135624,-6.7295,0.5366940469,0.5,0.7071067812,0.0651,0.0176776695,0.06661,0.0868185706,2.625e-06,3.7123e-06,0.261,0.1951614716,0.424,0.3592102448,120.4955,13.4258364544,198560.0,19045.2140444785,2.0,1.4142135624,59.056365,28.3029035111,8.5,0.7071067812,1.0,0.0
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,['cali rap'],975121.0,87,0.745,,0.718,,9.0,,-4.853,,0.0,,0.183,,0.197,,0.0,,0.134,,0.539,,151.097,,179133.0,,4.0,,47.8133,,9.0,,1.0,
1KCSPY1glIKqW2TotWuXOR,P!nk,"['dance pop', 'pop', 'post-teen pop']",10740388.0,86,0.6513333333,0.1054438514,0.7423333333,0.1609860017,6.0,3.6594131152,-5.214,1.9478059228,0.6666666667,0.4815434123,0.0568458333,0.0359700235,0.0573625625,0.1808956794,0.0002725396,0.0009662978,0.1765083333,0.142454618,0.574875,0.2135790888,112.318125,19.9682170185,227614.5833333333,31859.7996185143,3.9583333333,0.2041241452,38.7375566667,13.0691071061,10.0833333333,2.3390199855,1.0,0.0
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,"['east coast hip hop', 'hip hop', 'rap', 'trap']",9024285.0,86,0.598,,0.252,,2.0,,-15.086,,1.0,,0.0647,,0.193,,0.138,,0.0992,,0.0352,,120.06,,238307.0,,4.0,,34.37839,,10.0,,1.0,
0TnOYISbd1XYRBk9myaseg,Pitbull,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",8359480.0,86,0.827,0.0772819513,0.772,0.1253195914,2.8,2.5884358211,-6.437,1.6227740138,0.8,0.4472135955,0.1668,0.0794178821,0.04414,0.0745798347,0.000174298,0.0002210032,0.17598,0.1408992974,0.8042,0.0514849493,125.2162,4.1019052524,220800.0,15614.2242842864,4.0,0.0,33.105512,8.2889133394,10.6,2.7018512172,1.0,0.0
4IWBUUAFIplrNtaOHcJPRM,James Arthur,"['pop', 'post-teen pop', 'talent show', 'uk pop']",7893527.0,86,0.358,,0.557,,10.0,,-7.398,,1.0,,0.059,,0.695,,0.0,,0.0902,,0.494,,85.043,,211467.0,,4.0,,30.53722,,8.0,,1.0,
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,"['electro', 'filter house']",7650304.0,86,0.7835,0.2439518395,0.746,0.0692964646,4.5,3.5355339059,-6.9645,2.3384021254,1.0,0.0,0.1415,0.0120208153,0.01143,0.0111298607,0.4445,0.6286179285,0.2113,0.170695577,0.6585,0.2580939751,122.023,1.030961687,374945.0,77199.0899428225,4.0,0.0,61.741465,5.0140022615,15.0,1.4142135624,1.0,0.0
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",7566623.0,86,0.7415,0.028991378,0.4235,0.119501046,1.5,2.1213203436,-10.1535,1.4729034252,1.0,0.0,0.07255,0.0273650324,0.2337,0.2479116375,0.001395,0.0001909188,0.12865,0.0443355952,0.285,0.1202081528,111.67,25.6821182927,251547.0,71842.0489685532,4.0,0.0,49.33608,4.3131675175,10.0,4.2426406871,1.0,0.0
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,"['pop', 'uk pop']",7544862.0,86,0.501,,0.405,,1.0,,-5.679,,1.0,,0.0319,,0.751,,0.0,,0.105,,0.446,,109.891,,182161.0,,4.0,,25.26028,,10.0,,1.0,
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",6805667.0,86,0.74275,0.1567406867,0.775625,0.086755712,5.625,3.8890872965,-4.237875,1.1266239628,0.75,0.4629100499,0.214925,0.1046284822,0.174717,0.1436626693,0.0098818,0.0279279732,0.246575,0.14625205,0.605625,0.1430134234,108.8685,11.5638182399,254103.5,19451.4214610949,4.25,0.4629100499,42.773265,22.2334353049,12.125,1.5526475085,1.0,0.0
7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,"['baton rouge rap', 'trap']",6679973.0,86,0.7363571429,0.1130790106,0.7179285714,0.064012576,6.7857142857,3.3553303501,-5.4186428571,0.8934857071,0.2142857143,0.4258153136,0.3056714286,0.1071426255,0.1355578571,0.1096505475,0.0,0.0,0.2164714286,0.1851644484,0.5356071429,0.254451762,138.3352857143,34.8553468615,172287.4285714286,26797.2947966317,4.0714285714,0.2672612419,49.0688928571,24.4848178691,7.6428571429,2.0232168923,1.0,0.0
5LHRHt1k9lMyONurDHEdrp,Tyga,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6200496.0,86,0.929,,0.339,,1.0,,-10.881,,1.0,,0.371,,0.0373,,1.96e-05,,0.187,,0.273,,98.986,,203200.0,,4.0,,21.73462,,13.0,,1.0,
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",5906677.0,86,0.612,,0.807,,10.0,,-2.81,,1.0,,0.0336,,0.0495,,0.0177,,0.101,,0.398,,124.053,,240400.0,,4.0,,91.20552,,7.0,,1.0,
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,"['melodic rap', 'pop rap', 'rap', 'trap']",5634088.0,86,0.831,0.0802662237,0.67775,0.0966035714,4.25,0.9574271078,-6.0055,1.2681263081,0.25,0.5,0.231325,0.1966288106,0.26235,0.1813963157,1.46e-06,2.92e-06,0.1265,0.0190525589,0.6385,0.313978237,130.5385,28.5110716915,187215.75,24852.1834235277,4.0,0.0,37.857015,8.2741802769,9.75,1.5,1.0,0.0
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,"['dance pop', 'pop']",3284229.0,86,0.719,,0.704,,1.0,,-4.724,,1.0,,0.0476,,0.0691,,0.0,,0.166,,0.628,,133.002,,187436.0,,4.0,,31.15073,,9.0,,1.0,
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,['electro house'],28026432.0,85,0.589,,0.651,,6.0,,-5.097,,1.0,,0.0306,,0.0291,,3.2e-06,,0.111,,0.166,,90.011,,212627.0,,4.0,,33.14979,,9.0,,1.0,
4dpARuHxo51G3z768sgnrY,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",26758344.0,85,0.5631,0.124866551,0.5954,0.1600043055,5.0,2.7487370837,-6.2208,1.3944571863,0.3,0.4830458915,0.04383,0.0251583452,0.313722,0.2870745392,2.035e-06,4.8182e-06,0.10474,0.0302107486,0.38299,0.1573491549,118.4837,31.0820445454,252334.7,33299.5189523145,4.0,0.0,34.98424,13.8993983071,10.3,2.2135943621,1.0,0.0
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,"['desi pop', 'filmi', 'modern bollywood']",26249666.0,85,0.5061428571,0.0978713928,0.5787142857,0.2175781195,6.1428571429,3.6709931185,-6.3274285714,1.9277287895,0.4285714286,0.5345224838,0.0810571429,0.1235463457,0.4967142857,0.3093877148,2.5e-05,6.61438e-05,0.2104285714,0.1674802049,0.4621428571,0.2517706818,125.6921428571,49.8122668173,282863.0,35360.0663837989,3.7142857143,0.4879500365,43.87501,23.0934968378,12.5714285714,1.6183471874,0.0,0.0
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,"['dance pop', 'electropop', 'pop', 'post-teen pop']",21080479.0,85,0.5086,0.1737161478,0.5542,0.1661616683,4.2,4.6043457733,-5.816,1.006137913,0.4,0.5477225575,0.12368,0.1453374246,0.28812,0.3606404123,0.00070202,0.0012141693,0.1798,0.0821139452,0.40262,0.2394732177,105.4406,22.8954209243,209722.4,18884.82509318,4.2,0.4472135955,35.358614,9.7183162558,10.4,1.1401754251,1.0,0.0
1vCWHaC5f2uS3yhpwWbIA6,Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",19536186.0,85,0.4915,0.0843504594,0.80725,0.1201232006,6.5,3.6968455021,-6.50825,1.6407478732,0.5,0.5773502692,0.055075,0.0205973097,0.015925,0.0261924079,0.000703575,0.000551158,0.2975,0.1637243619,0.62425,0.0909335838,126.0905,2.7244941426,184530.25,85761.8484073775,4.0,0.0,38.17849,11.316425426,9.0,3.829708431,1.0,0.0
711MCceyCBcFnzjGY4Q7Un,AC/DC,"['australian rock', 'hard rock', 'rock']",18680763.0,85,0.5111666667,0.1136176336,0.8488333333,0.0918790872,7.8333333333,1.3291601358,-4.6031666667,0.8622682684,0.8333333333,0.4082482905,0.0632166667,0.0353748168,0.0129995,0.0228980753,0.0699573333,0.149031259,0.1501333333,0.1218771786,0.639,0.1777965129,131.7953333333,28.6777271601,223120.0,19490.0103437633,4.0,0.0,41.1182183333,18.3637466494,9.6666666667,2.4221202833,1.0,0.0
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"['pop', 'r&b', 'soul']",18138825.0,85,0.70205,0.1810200371,0.68437,0.2172668903,5.7,3.7974350318,-7.280275,4.2369365323,0.725,0.4522025868,0.06252,0.0351850653,0.25994425,0.2643522467,0.0380048143,0.1107967281,0.18878,0.1426241217,0.62215,0.266718958,114.144475,21.3236479789,276663.725,69503.1551384862,4.0,0.0,39.56986325,20.0010566744,11.475,2.6697498202,1.0,0.0
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",17734996.0,85,0.69275,0.0651274392,0.6625,0.1765040132,3.25,5.2519837522,-7.079,3.081811264,0.5,0.5773502692,0.09465,0.1026521148,0.039725,0.0465039335,2.34425e-05,4.1246e-05,0.1689,0.1450205043,0.41925,0.181639524,104.49625,16.337056148,201617.5,16602.6872824853,4.0,0.0,37.7983375,11.2944283323,8.75,0.5,1.0,0.0
2ye2Wgw4gimLv2eAKyk1NB,Metallica,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",17497379.0,85,0.4726923077,0.1052666334,0.8208461538,0.1750027839,6.5384615385,2.8465003254,-6.2935384615,2.9228719785,0.4615384615,0.5188745217,0.0451692308,0.0235011484,0.0051288231,0.013936448,0.0225409092,0.0351427027,0.2061307692,0.2489805829,0.4512307692,0.1872463412,127.4601538462,14.3645751175,352200.8461538461,70861.0730994648,3.8461538462,0.3755338081,37.0939707692,19.1801259756,13.8461538462,3.2364114347,1.0,0.0
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",15797256.0,85,0.5727916667,0.1287981161,0.8599583333,0.158747401,4.3333333333,3.7954969505,-4.7175416667,2.4545755496,0.7083333333,0.4643056215,0.0783791667,0.0493005157,0.0224434458,0.0301889705,0.0066724971,0.0177837748,0.1712291667,0.0899773473,0.4344083333,0.2091858793,109.7773333333,24.8891506077,249465.5,44299.9659829097,4.0,0.0,57.42783375,33.656609489,9.3333333333,2.7452198244,0.5833333333,0.5036101552
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,"['bachata', 'latin', 'tropical']",12566804.0,85,0.757,,0.632,,2.0,,-6.83,,1.0,,0.0549,,0.499,,0.0,,0.0723,,0.742,,122.936,,235133.0,,4.0,,30.04126,,9.0,,1.0,
0c173mlxpT3dSFRgMO8XPh,Big Sean,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",8362537.0,85,0.7473333333,0.0857982129,0.6123333333,0.1144217345,1.3333333333,0.5773502692,-5.5856666667,0.2799112955,0.6666666667,0.5773502692,0.194,0.0586429876,0.1564333333,0.1465618072,0.0,0.0,0.235,0.1624284458,0.4093333333,0.1531219558,101.067,39.1788574234,212342.3333333333,65007.9928649803,4.0,0.0,41.4010266667,14.1604128988,9.0,2.6457513111,1.0,0.0
3q7HBObVc0L8jNeTe5Gofh,50 Cent,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",7036668.0,85,0.7141,0.1635009004,0.7647,0.106716707,5.8,4.2110964526,-3.9705,1.3277550184,0.5,0.5270462767,0.2816,0.0868858766,0.14605,0.1296988071,0.000641586,0.0019123732,0.19745,0.1359408552,0.6684,0.2048317467,101.0805,28.4468214598,210779.7,21584.5226959299,4.1,0.316227766,34.525849,18.6003655228,9.7,2.2135943621,1.0,0.0
3PhoLpVuITZKcymswpck5b,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",6915079.0,85,0.571875,0.1238616622,0.6049107143,0.21790776,3.8035714286,3.5849160906,-10.0147678571,2.9569695359,0.8214285714,0.3864591173,0.0391821429,0.023041426,0.2611330571,0.2453705282,0.0134520355,0.0394331765,0.1749285714,0.1384033929,0.5503,0.2748681271,135.6072142857,23.7345923118,286908.1071428572,73605.6619716121,3.8928571429,0.4544155659,41.8633457143,16.0735068648,13.1785714286,3.9913868306,1.0,0.0
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",6343791.0,85,0.664,0.0861078394,0.6078461538,0.1451764974,5.5,3.580502758,-10.9256153846,3.5673488092,0.7307692308,0.4523443209,0.0352423077,0.0149489043,0.1846376923,0.1958332604,0.0982703608,0.2210225781,0.1667692308,0.1596802624,0.7106153846,0.1661943626,128.3949615385,18.913939745,230613.7307692308,32878.9252641356,4.0,0.0,42.658885,20.4849075147,9.8076923077,1.8765762605,1.0,0.0
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","['hip hop', 'rap']",6122508.0,85,0.5715,0.0247487373,0.534,0.0509116882,5.0,5.6568542495,-9.203,0.4765899705,1.0,0.0,0.21475,0.2068287335,0.1378,0.1303904905,3.745e-06,3.1608e-06,0.466,0.465276262,0.427,0.0197989899,107.919,39.9996163982,170547.0,27605.4487375228,4.0,0.0,47.26779,1.1999884919,8.5,0.7071067812,1.0,0.0
0VRj0yCOv2FXJNP47XQnx5,Quavo,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4885577.0,85,0.827,0.0351710108,0.5216666667,0.1106360399,3.3333333333,4.1633319989,-5.693,1.8092573062,1.0,0.0,0.2883333333,0.2140475025,0.1458,0.0494946462,1.09533e-05,1.33334e-05,0.2816666667,0.1506198305,0.1846,0.113764142,133.1636666667,50.5940297795,187514.3333333333,21919.2124934573,4.0,0.0,51.5443,22.9503164254,8.3333333333,2.0816659995,1.0,0.0
718COspgdWOnwOFpJHRZHS,Luke Combs,['contemporary country'],4755356.0,85,0.53625,0.0300796562,0.693375,0.2437949592,5.875,4.5178218519,-6.33275,2.3761705536,0.875,0.3535533906,0.0371875,0.0083997343,0.22551875,0.3347680945,7.538e-07,2.1319e-06,0.211025,0.1089811222,0.5855,0.104148246,111.918,32.1576267426,211626.5,21008.8583289458,4.0,0.0,36.0590525,14.9309185704,8.5,2.7774602993,1.0,0.0
3MZsBdqDrRTJihTHQrO6Dq,Joji,"['alternative r&b', 'viral pop']",4370727.0,85,0.515,,0.479,,3.0,,-7.458,,1.0,,0.0261,,0.544,,0.00598,,0.191,,0.284,,88.964,,209274.0,,4.0,,26.40054,,10.0,,1.0,
4IVAbR2w4JJNJDDRFP3E83,6LACK,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2893671.0,85,0.417,,0.58,,9.0,,-4.574,,1.0,,0.207,,0.0307,,1.45e-06,,0.179,,0.139,,68.58,,246773.0,,5.0,,32.20954,,9.0,,1.0,
4Gso3d4CscCijv0lmajZWs,Don Toliver,"['rap', 'trap']",1388639.0,85,0.656,,0.614,,6.0,,-4.973,,0.0,,0.102,,0.558,,0.000862,,0.215,,0.35,,128.038,,153750.0,,4.0,,30.5863,,7.0,,1.0,
6olE6TJLqED3rqDCT0FyPh,Nirvana,"['alternative rock', 'grunge', 'permanent wave', 'rock']",12507294.0,84,0.49225,0.1591317588,0.777,0.1137189518,4.25,2.5,-5.8355,0.9036243689,0.5,0.5773502692,0.059825,0.0319264128,0.010656375,0.0200442056,0.00075325,0.0007885402,0.098925,0.0299363074,0.522,0.1555056269,132.0355,24.1528808151,248723.25,39974.4803874922,4.0,0.0,36.8201225,9.346717001,11.25,0.9574271078,1.0,0.0
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock', 'post-teen pop']",11636620.0,84,0.5724615385,0.0745806224,0.7997692308,0.1015497857,4.3076923077,3.4006032647,-5.5942307692,1.6164536881,0.7692307692,0.4385290097,0.0450538462,0.007415481,0.1129923077,0.0840855562,2.3254e-06,4.2047e-06,0.1782230769,0.0865657761,0.4475384615,0.1955230657,119.2722307692,21.1848955908,227371.3076923077,25764.4863115381,4.0,0.0,36.59171,14.1513742893,9.6153846154,1.8946618669,1.0,0.0
31TPClRtHm23RisEBtV3X7,Justin Timberlake,"['dance pop', 'pop']",10644302.0,84,0.7025,0.1629801624,0.6386875,0.1022602684,3.8125,3.5443617197,-6.2974375,1.18002819,0.5,0.5163977795,0.09750625,0.0570466998,0.1667975,0.1840579631,0.0008490756,0.0029316738,0.22161875,0.1872323377,0.60125,0.2518156733,108.42475,30.3878300059,342105.875,125747.5410213522,4.0,0.0,58.023055,49.5593222633,14.1875,3.2704484912,1.0,0.0
